stn;time;tre200dx;tre200dn;hto000d0;tre200d0;rre150d0;hns000d0
GRC;19330318;-;-;-;0.4;3.0;-
GRC;19330319;-;-;-;1.1;9.0;-
GRC;19330320;-;-;-;0.2;8.0;-
GRC;19330321;-;-;-;-4.0;0.0;-
GRC;19330322;-;-;-;-3.3;0.0;-
GRC;19330323;-;-;-;0.1;0.0;-
GRC;19330324;-;-;-;-0.9;0.1;-
GRC;19330325;-;-;-;0.3;0.0;-
GRC;19330326;-;-;-;-0.1;0.0;-
GRC;19330327;-;-;-;3.5;0.0;-
GRC;19330328;-;-;-;2.3;0.0;-
GRC;19330329;-;-;-;2.7;0.0;-
GRC;19330330;-;-;-;2.6;0.0;-
GRC;19330331;-;-;-;2.0;0.0;-
GRC;19330401;-;-;-;1.7;0.0;-
GRC;19330402;-;-;-;1.6;0.0;-
GRC;19330403;-;-;-;3.2;0.0;-
GRC;19330404;-;-;-;7.3;0.0;-
GRC;19330405;-;-;-;6.6;0.0;-
GRC;19330406;-;-;-;6.6;0.0;-
GRC;19330407;-;-;-;5.9;0.0;-
GRC;19330408;-;-;-;5.9;0.0;-
GRC;19330409;-;-;-;6.6;0.0;-
GRC;19330410;-;-;-;5.1;0.0;-
GRC;19330411;-;-;-;7.4;0.0;-
GRC;19330412;-;-;-;9.4;0.0;-
GRC;19330413;-;-;-;7.9;1.0;-
GRC;19330414;-;-;-;8.9;0.0;-
GRC;19330415;-;-;-;8.6;0.0;-
GRC;19330416;-;-;-;8.7;0.0;-
GRC;19330417;-;-;-;8.5;0.0;-
GRC;19330418;-;-;-;9.6;5.7;-
GRC;19330419;-;-;-;3.8;0.0;-
GRC;19330420;-;-;-;0.4;1.8;-
GRC;19330421;-;-;-;-0.5;0.0;-
GRC;19330422;-;-;-;-1.3;0.0;-
GRC;19330423;-;-;-;-1.6;0.0;-
GRC;19330424;-;-;-;3.8;0.0;-
GRC;19330425;-;-;-;5.9;0.0;-
GRC;19330426;-;-;-;3.5;0.0;-
GRC;19330427;-;-;-;7.2;0.0;-
GRC;19330428;-;-;-;8.0;7.5;-
GRC;19330429;-;-;-;8.5;0.0;-
GRC;19330430;-;-;-;5.4;0.0;-
GRC;19330501;-;-;-;6.9;0.4;-
GRC;19330502;-;-;-;9.4;0.0;-
GRC;19330503;-;-;-;9.1;4.6;-
GRC;19330504;-;-;-;8.9;0.0;-
GRC;19330505;-;-;-;10.5;0.0;-
GRC;19330506;-;-;-;8.1;5.6;-
GRC;19330507;-;-;-;3.4;5.0;-
GRC;19330508;-;-;-;6.2;0.0;-
GRC;19330509;-;-;-;6.1;0.0;-
GRC;19330510;-;-;-;3.3;0.0;-
GRC;19330511;-;-;-;3.0;0.0;-
GRC;19330512;-;-;-;2.7;0.0;-
GRC;19330513;-;-;-;5.6;0.0;-
GRC;19330514;-;-;-;6.2;8.8;-
GRC;19330515;-;-;-;4.5;0.0;-
GRC;19330516;-;-;-;6.2;0.0;-
GRC;19330517;-;-;-;6.0;6.6;-
GRC;19330518;-;-;-;2.6;0.0;-
GRC;19330519;-;-;-;6.6;0.0;-
GRC;19330520;-;-;-;7.7;0.0;-
GRC;19330521;-;-;-;11.4;0.0;-
GRC;19330522;-;-;-;10.8;0.0;-
GRC;19330523;-;-;-;11.2;0.0;-
GRC;19330524;-;-;-;11.0;0.0;-
GRC;19330525;-;-;-;8.8;0.4;-
GRC;19330526;-;-;-;2.8;0.0;-
GRC;19330527;-;-;-;3.3;0.0;-
GRC;19330528;-;-;-;5.4;0.0;-
GRC;19330529;-;-;-;5.2;0.0;-
GRC;19330530;-;-;-;5.9;0.0;-
GRC;19330531;-;-;-;8.1;0.0;-
GRC;19330601;-;-;-;5.7;0.0;-
GRC;19330602;-;-;-;8.6;0.0;-
GRC;19330603;-;-;-;10.5;0.0;-
GRC;19330604;-;-;-;13.4;0.0;-
GRC;19330605;-;-;-;13.0;0.0;-
GRC;19330606;-;-;-;13.0;8.0;-
GRC;19330607;-;-;-;11.5;0.0;-
GRC;19330608;-;-;-;10.1;0.0;-
GRC;19330609;-;-;-;10.6;0.0;-
GRC;19330610;-;-;-;8.0;1.0;-
GRC;19330611;-;-;-;6.3;8.0;-
GRC;19330612;-;-;-;3.3;20.3;-
GRC;19330613;-;-;-;6.4;8.7;-
GRC;19330614;-;-;-;8.3;0.0;-
GRC;19330615;-;-;-;10.1;4.0;-
GRC;19330616;-;-;-;9.9;2.0;-
GRC;19330617;-;-;-;9.8;3.0;-
GRC;19330618;-;-;-;4.4;0.0;-
GRC;19330619;-;-;-;5.4;8.1;-
GRC;19330620;-;-;-;7.0;2.0;-
GRC;19330621;-;-;-;6.0;15.5;-
GRC;19330622;-;-;-;3.6;3.4;-
GRC;19330623;-;-;-;5.9;0.1;-
GRC;19330624;-;-;-;8.3;0.0;-
GRC;19330625;-;-;-;9.6;6.1;-
GRC;19330626;-;-;-;6.9;0.0;-
GRC;19330627;-;-;-;9.8;0.0;-
GRC;19330628;-;-;-;10.0;0.0;-
GRC;19330629;-;-;-;6.9;0.7;-
GRC;19330630;-;-;-;6.8;0.0;-
GRC;19330701;-;-;-;9.6;0.0;-
GRC;19330702;-;-;-;13.0;0.0;-
GRC;19330703;-;-;-;13.7;0.0;-
GRC;19330704;-;-;-;15.3;0.0;-
GRC;19330705;-;-;-;19.3;0.0;-
GRC;19330706;-;-;-;19.8;0.0;-
GRC;19330707;-;-;-;16.0;7.2;-
GRC;19330708;-;-;-;17.4;0.0;-
GRC;19330709;-;-;-;15.7;0.0;-
GRC;19330710;-;-;-;16.9;0.0;-
GRC;19330711;-;-;-;17.7;0.0;-
GRC;19330712;-;-;-;12.7;0.2;-
GRC;19330713;-;-;-;14.0;0.0;-
GRC;19330714;-;-;-;16.7;10.2;-
GRC;19330715;-;-;-;12.3;2.2;-
GRC;19330716;-;-;-;10.5;0.0;-
GRC;19330717;-;-;-;11.4;0.0;-
GRC;19330718;-;-;-;14.6;0.0;-
GRC;19330719;-;-;-;16.3;0.0;-
GRC;19330720;-;-;-;17.8;1.8;-
GRC;19330721;-;-;-;15.6;0.0;-
GRC;19330722;-;-;-;14.3;11.2;-
GRC;19330723;-;-;-;15.6;0.0;-
GRC;19330724;-;-;-;14.6;0.0;-
GRC;19330725;-;-;-;17.7;0.0;-
GRC;19330726;-;-;-;18.3;0.0;-
GRC;19330727;-;-;-;20.2;0.0;-
GRC;19330728;-;-;-;19.9;0.0;-
GRC;19330729;-;-;-;16.8;3.5;-
GRC;19330730;-;-;-;9.5;0.0;-
GRC;19330731;-;-;-;13.7;0.0;-
GRC;19330801;-;-;-;14.3;0.0;-
GRC;19330802;-;-;-;12.9;0.0;-
GRC;19330803;-;-;-;13.7;0.0;-
GRC;19330804;-;-;-;14.6;0.0;-
GRC;19330805;-;-;-;17.3;0.0;-
GRC;19330806;-;-;-;18.2;0.0;-
GRC;19330807;-;-;-;19.6;0.0;-
GRC;19330808;-;-;-;19.7;0.0;-
GRC;19330809;-;-;-;19.6;0.0;-
GRC;19330810;-;-;-;20.9;0.0;-
GRC;19330811;-;-;-;20.7;0.0;-
GRC;19330812;-;-;-;20.1;0.0;-
GRC;19330813;-;-;-;19.7;0.0;-
GRC;19330814;-;-;-;17.4;8.4;-
GRC;19330815;-;-;-;12.1;0.0;-
GRC;19330816;-;-;-;15.0;0.0;-
GRC;19330817;-;-;-;13.3;0.0;-
GRC;19330818;-;-;-;15.8;0.0;-
GRC;19330819;-;-;-;19.4;0.0;-
GRC;19330820;-;-;-;19.8;6.0;-
GRC;19330821;-;-;-;13.3;0.0;-
GRC;19330822;-;-;-;9.4;0.0;-
GRC;19330823;-;-;-;7.9;2.0;-
GRC;19330824;-;-;-;10.1;0.0;-
GRC;19330825;-;-;-;13.8;0.0;-
GRC;19330826;-;-;-;15.9;0.0;-
GRC;19330827;-;-;-;15.0;0.0;-
GRC;19330828;-;-;-;14.8;0.0;-
GRC;19330829;-;-;-;13.6;0.0;-
GRC;19330830;-;-;-;14.4;0.0;-
GRC;19330831;-;-;-;13.9;0.0;-
GRC;19330901;-;-;-;13.8;0.1;-
GRC;19330902;-;-;-;11.1;0.0;-
GRC;19330903;-;-;-;10.9;0.0;-
GRC;19330904;-;-;-;11.7;0.0;-
GRC;19330905;-;-;-;13.4;0.0;-
GRC;19330906;-;-;-;15.4;0.0;-
GRC;19330907;-;-;-;15.4;0.0;-
GRC;19330908;-;-;-;12.6;14.0;-
GRC;19330909;-;-;-;10.6;10.0;-
GRC;19330910;-;-;-;10.6;0.0;-
GRC;19330911;-;-;-;12.9;0.0;-
GRC;19330912;-;-;-;11.8;0.0;-
GRC;19330913;-;-;-;12.4;15.6;-
GRC;19330914;-;-;-;9.7;0.0;-
GRC;19330915;-;-;-;7.3;0.0;-
GRC;19330916;-;-;-;11.8;0.0;-
GRC;19330917;-;-;-;12.1;0.0;-
GRC;19330918;-;-;-;11.5;0.0;-
GRC;19330919;-;-;-;10.1;6.2;-
GRC;19330920;-;-;-;9.8;4.8;-
GRC;19330921;-;-;-;8.6;14.0;-
GRC;19330922;-;-;-;3.8;4.4;-
GRC;19330923;-;-;-;6.6;0.0;-
GRC;19330924;-;-;-;8.2;0.0;-
GRC;19330925;-;-;-;10.2;0.0;-
GRC;19330926;-;-;-;10.8;10.0;-
GRC;19330927;-;-;-;9.8;15.1;-
GRC;19330928;-;-;-;10.5;0.0;-
GRC;19330929;-;-;-;10.9;0.0;-
GRC;19330930;-;-;-;12.4;0.0;-
GRC;19331001;-;-;-;13.1;0.0;-
GRC;19331002;-;-;-;14.1;0.0;-
GRC;19331003;-;-;-;9.2;0.0;-
GRC;19331004;-;-;-;10.4;0.0;-
GRC;19331005;-;-;-;9.5;0.0;-
GRC;19331006;-;-;-;9.6;0.0;-
GRC;19331007;-;-;-;11.4;0.0;-
GRC;19331008;-;-;-;10.6;5.6;-
GRC;19331009;-;-;-;8.4;0.0;-
GRC;19331010;-;-;-;8.8;0.0;-
GRC;19331011;-;-;-;10.7;0.0;-
GRC;19331012;-;-;-;6.4;10.2;-
GRC;19331013;-;-;-;3.7;0.0;-
GRC;19331014;-;-;-;1.8;0.0;-
GRC;19331015;-;-;-;1.7;0.0;-
GRC;19331016;-;-;-;1.5;0.0;-
GRC;19331017;-;-;-;1.5;0.0;-
GRC;19331018;-;-;-;0.3;0.0;-
GRC;19331019;-;-;-;-3.3;0.0;-
GRC;19331020;-;-;-;-3.8;0.0;-
GRC;19331021;-;-;-;-0.7;0.0;-
GRC;19331022;-;-;-;3.8;0.0;-
GRC;19331023;-;-;-;6.6;0.0;-
GRC;19331024;-;-;-;8.0;0.0;-
GRC;19331025;-;-;-;4.9;4.7;-
GRC;19331026;-;-;-;2.8;0.0;-
GRC;19331027;-;-;-;-2.8;0.0;-
GRC;19331028;-;-;-;-0.7;8.0;-
GRC;19331029;-;-;-;-2.5;0.0;-
GRC;19331030;-;-;-;-2.2;0.0;-
GRC;19331031;-;-;-;3.4;0.0;-
GRC;19331101;-;-;-;1.0;0.0;-
GRC;19331102;-;-;-;-0.1;0.0;-
GRC;19331103;-;-;-;-1.6;0.0;-
GRC;19331104;-;-;-;-3.0;0.0;-
GRC;19331105;-;-;-;-0.6;3.3;-
GRC;19331106;-;-;-;-0.4;0.0;-
GRC;19331107;-;-;-;1.5;0.0;-
GRC;19331108;-;-;-;-0.6;0.0;-
GRC;19331109;-;-;-;-1.6;0.0;-
GRC;19331110;-;-;-;-4.1;0.0;-
GRC;19331111;-;-;-;-4.2;3.2;-
GRC;19331112;-;-;-;-5.1;0.0;-
GRC;19331113;-;-;-;-5.1;0.0;-
GRC;19331114;-;-;-;-4.8;0.0;-
GRC;19331115;-;-;-;-3.9;0.0;-
GRC;19331116;-;-;-;-1.7;16.0;-
GRC;19331117;-;-;-;1.5;0.0;-
GRC;19331118;-;-;-;3.9;0.1;-
GRC;19331119;-;-;-;4.3;0.0;-
GRC;19331120;-;-;-;5.5;0.0;-
GRC;19331121;-;-;-;3.2;0.0;-
GRC;19331122;-;-;-;2.2;0.0;-
GRC;19331123;-;-;-;1.1;0.0;-
GRC;19331124;-;-;-;-2.1;0.0;-
GRC;19331125;-;-;-;-5.5;5.8;-
GRC;19331126;-;-;-;-5.3;6.9;-
GRC;19331127;-;-;-;-6.7;0.0;-
GRC;19331128;-;-;-;-5.8;0.0;-
GRC;19331129;-;-;-;-5.1;16.2;-
GRC;19331130;-;-;-;-3.5;0.0;-
GRC;19331201;-;-;-;-3.6;0.0;-
GRC;19331202;-;-;-;-3.9;0.0;-
GRC;19331203;-;-;-;-1.5;0.0;-
GRC;19331204;-;-;-;-2.3;0.0;-
GRC;19331205;-;-;-;-0.8;0.0;-
GRC;19331206;-;-;-;-2.7;0.0;-
GRC;19331207;-;-;-;-3.9;0.0;-
GRC;19331208;-;-;-;-4.9;0.0;-
GRC;19331209;-;-;-;-5.1;0.0;-
GRC;19331210;-;-;-;-5.1;0.0;-
GRC;19331211;-;-;-;-5.8;0.0;-
GRC;19331212;-;-;-;-5.4;0.1;-
GRC;19331213;-;-;-;-5.1;0.0;-
GRC;19331214;-;-;-;-4.0;0.1;-
GRC;19331215;-;-;-;-11.3;0.0;-
GRC;19331216;-;-;-;-14.4;0.0;-
GRC;19331217;-;-;-;-10.3;0.0;-
GRC;19331218;-;-;-;-6.8;0.0;-
GRC;19331219;-;-;-;-9.9;0.0;-
GRC;19331220;-;-;-;-7.6;0.0;-
GRC;19331221;-;-;-;-6.9;0.0;-
GRC;19331222;-;-;-;-5.7;0.0;-
GRC;19331223;-;-;-;-1.9;0.0;-
GRC;19331224;-;-;-;-0.2;0.0;-
GRC;19331225;-;-;-;-2.1;0.0;-
GRC;19331226;-;-;-;-4.7;0.0;-
GRC;19331227;-;-;-;-2.5;0.0;-
GRC;19331228;-;-;-;-4.1;0.0;-
GRC;19331229;-;-;-;-4.9;25.7;-
GRC;19331230;-;-;-;-6.6;0.0;-
GRC;19331231;-;-;-;-6.8;0.0;-
GRC;19340101;-;-;-;-2.9;0.0;-
GRC;19340102;-;-;-;-3.1;0.0;-
GRC;19340103;-;-;-;-6.7;0.0;-
GRC;19340104;-;-;-;-8.5;0.0;-
GRC;19340105;-;-;-;-4.8;0.0;-
GRC;19340106;-;-;-;-6.7;0.0;-
GRC;19340107;-;-;-;-4.6;0.0;-
GRC;19340108;-;-;-;-1.9;0.0;-
GRC;19340109;-;-;-;-2.8;0.0;-
GRC;19340110;-;-;-;-3.0;0.0;-
GRC;19340111;-;-;-;-2.1;0.0;-
GRC;19340112;-;-;-;1.2;3.2;-
GRC;19340113;-;-;-;-4.1;0.0;-
GRC;19340114;-;-;-;-3.4;2.1;-
GRC;19340115;-;-;-;-3.4;5.0;-
GRC;19340116;-;-;-;-4.9;2.0;-
GRC;19340117;-;-;-;-4.3;2.0;-
GRC;19340118;-;-;-;2.1;0.0;-
GRC;19340119;-;-;-;0.7;2.1;-
GRC;19340120;-;-;-;-4.2;17.2;-
GRC;19340121;-;-;-;-2.7;0.0;-
GRC;19340122;-;-;-;-4.3;0.0;-
GRC;19340123;-;-;-;-2.3;0.0;-
GRC;19340124;-;-;-;-0.9;0.0;-
GRC;19340125;-;-;-;-1.7;0.0;-
GRC;19340126;-;-;-;0.0;0.0;-
GRC;19340127;-;-;-;-2.0;4.3;-
GRC;19340128;-;-;-;-5.0;0.0;-
GRC;19340129;-;-;-;-8.9;0.0;-
GRC;19340130;-;-;-;-9.6;0.0;-
GRC;19340131;-;-;-;-8.8;0.0;-
GRC;19340201;-;-;-;-9.9;0.0;-
GRC;19340202;-;-;-;-9.4;0.0;-
GRC;19340203;-;-;-;-3.8;0.0;-
GRC;19340204;-;-;-;-2.5;0.0;-
GRC;19340205;-;-;-;0.3;0.0;-
GRC;19340206;-;-;-;0.2;0.0;-
GRC;19340207;-;-;-;0.6;0.0;-
GRC;19340208;-;-;-;-0.3;0.0;-
GRC;19340209;-;-;-;-1.9;0.0;-
GRC;19340210;-;-;-;0.3;0.0;-
GRC;19340211;-;-;-;-2.0;0.0;-
GRC;19340212;-;-;-;0.2;0.0;-
GRC;19340213;-;-;-;1.7;0.0;-
GRC;19340214;-;-;-;-0.3;0.0;-
GRC;19340215;-;-;-;-0.6;0.0;-
GRC;19340216;-;-;-;-2.9;0.0;-
GRC;19340217;-;-;-;-0.1;0.0;-
GRC;19340218;-;-;-;-0.5;0.0;-
GRC;19340219;-;-;-;-0.3;0.0;-
GRC;19340220;-;-;-;-2.0;0.0;-
GRC;19340221;-;-;-;-2.5;0.0;-
GRC;19340222;-;-;-;0.9;0.0;-
GRC;19340223;-;-;-;1.1;0.0;-
GRC;19340224;-;-;-;-0.2;0.0;-
GRC;19340225;-;-;-;-0.6;0.0;-
GRC;19340226;-;-;-;0.0;0.0;-
GRC;19340227;-;-;-;-2.5;0.0;-
GRC;19340228;-;-;-;-5.7;8.0;-
GRC;19340301;-;-;-;-5.6;83.5;-
GRC;19340302;-;-;-;-2.9;0.0;-
GRC;19340303;-;-;-;-4.1;0.0;-
GRC;19340304;-;-;-;-5.2;0.8;-
GRC;19340305;-;-;-;-5.4;0.0;-
GRC;19340306;-;-;-;-3.0;0.0;-
GRC;19340307;-;-;-;-1.4;0.0;-
GRC;19340308;-;-;-;-3.0;0.0;-
GRC;19340309;-;-;-;-1.8;0.0;-
GRC;19340310;-;-;-;0.6;0.0;-
GRC;19340311;-;-;-;0.9;8.0;-
GRC;19340312;-;-;-;-1.7;12.5;-
GRC;19340313;-;-;-;-1.8;0.0;-
GRC;19340314;-;-;-;-3.6;0.0;-
GRC;19340315;-;-;-;-2.7;0.0;-
GRC;19340316;-;-;-;-4.2;0.0;-
GRC;19340317;-;-;-;-2.8;0.0;-
GRC;19340318;-;-;-;-3.4;0.0;-
GRC;19340319;-;-;-;-1.9;0.0;-
GRC;19340320;-;-;-;-0.2;0.0;-
GRC;19340321;-;-;-;-0.6;0.0;-
GRC;19340322;-;-;-;0.1;0.0;-
GRC;19340323;-;-;-;0.4;0.0;-
GRC;19340324;-;-;-;1.6;0.0;-
GRC;19340325;-;-;-;5.9;0.0;-
GRC;19340326;-;-;-;3.5;0.0;-
GRC;19340327;-;-;-;2.8;0.0;-
GRC;19340328;-;-;-;3.2;0.0;-
GRC;19340329;-;-;-;3.8;0.0;-
GRC;19340330;-;-;-;3.2;0.0;-
GRC;19340331;-;-;-;4.6;0.0;-
GRC;19340401;-;-;-;4.4;0.0;-
GRC;19340402;-;-;-;4.6;0.0;-
GRC;19340403;-;-;-;4.7;0.0;-
GRC;19340404;-;-;-;2.1;0.0;-
GRC;19340405;-;-;-;1.3;0.0;-
GRC;19340406;-;-;-;2.0;0.0;-
GRC;19340407;-;-;-;2.3;0.0;-
GRC;19340408;-;-;-;3.9;0.9;-
GRC;19340409;-;-;-;1.2;0.0;-
GRC;19340410;-;-;-;1.9;0.0;-
GRC;19340411;-;-;-;5.6;0.0;-
GRC;19340412;-;-;-;6.4;0.0;-
GRC;19340413;-;-;-;5.9;0.0;-
GRC;19340414;-;-;-;8.1;0.0;-
GRC;19340415;-;-;-;10.5;0.0;-
GRC;19340416;-;-;-;12.1;0.0;-
GRC;19340417;-;-;-;12.8;0.0;-
GRC;19340418;-;-;-;9.6;0.0;-
GRC;19340419;-;-;-;6.8;0.0;-
GRC;19340420;-;-;-;6.2;0.0;-
GRC;19340421;-;-;-;6.2;0.0;-
GRC;19340422;-;-;-;1.2;20.4;-
GRC;19340423;-;-;-;1.8;23.3;-
GRC;19340424;-;-;-;1.2;0.0;-
GRC;19340425;-;-;-;2.3;0.0;-
GRC;19340426;-;-;-;3.8;0.0;-
GRC;19340427;-;-;-;5.1;0.0;-
GRC;19340428;-;-;-;5.3;0.0;-
GRC;19340429;-;-;-;7.5;0.0;-
GRC;19340430;-;-;-;8.3;0.0;-
GRC;19340501;-;-;-;6.9;18.0;-
GRC;19340502;-;-;-;5.3;0.0;-
GRC;19340503;-;-;-;5.7;36.6;-
GRC;19340504;-;-;-;4.5;14.0;-
GRC;19340505;-;-;-;7.1;0.0;-
GRC;19340506;-;-;-;7.2;0.0;-
GRC;19340507;-;-;-;7.8;3.2;-
GRC;19340508;-;-;-;6.0;0.0;-
GRC;19340509;-;-;-;9.4;0.1;-
GRC;19340510;-;-;-;8.8;0.0;-
GRC;19340511;-;-;-;11.2;0.0;-
GRC;19340512;-;-;-;11.8;0.0;-
GRC;19340513;-;-;-;11.6;0.0;-
GRC;19340514;-;-;-;11.0;0.0;-
GRC;19340515;-;-;-;9.3;0.0;-
GRC;19340516;-;-;-;8.3;0.0;-
GRC;19340517;-;-;-;4.7;5.1;-
GRC;19340518;-;-;-;8.1;0.0;-
GRC;19340519;-;-;-;10.7;0.0;-
GRC;19340520;-;-;-;11.4;0.0;-
GRC;19340521;-;-;-;11.8;0.0;-
GRC;19340522;-;-;-;13.9;0.0;-
GRC;19340523;-;-;-;13.8;0.0;-
GRC;19340524;-;-;-;12.9;0.0;-
GRC;19340525;-;-;-;13.4;0.0;-
GRC;19340526;-;-;-;11.9;0.0;-
GRC;19340527;-;-;-;10.4;0.0;-
GRC;19340528;-;-;-;11.1;0.0;-
GRC;19340529;-;-;-;12.4;0.0;-
GRC;19340530;-;-;-;10.4;0.0;-
GRC;19340531;-;-;-;10.5;0.0;-
GRC;19340601;-;-;-;12.4;0.0;-
GRC;19340602;-;-;-;10.3;4.2;-
GRC;19340603;-;-;-;8.7;4.2;-
GRC;19340604;-;-;-;8.7;17.2;-
GRC;19340605;-;-;-;7.4;0.0;-
GRC;19340606;-;-;-;8.2;4.2;-
GRC;19340607;-;-;-;6.5;0.0;-
GRC;19340608;-;-;-;9.5;0.0;-
GRC;19340609;-;-;-;11.5;0.0;-
GRC;19340610;-;-;-;11.3;0.0;-
GRC;19340611;-;-;-;11.8;0.0;-
GRC;19340612;-;-;-;6.9;0.0;-
GRC;19340613;-;-;-;9.7;0.0;-
GRC;19340614;-;-;-;11.8;0.0;-
GRC;19340615;-;-;-;9.8;0.0;-
GRC;19340616;-;-;-;13.3;0.0;-
GRC;19340617;-;-;-;14.4;0.0;-
GRC;19340618;-;-;-;17.1;0.0;-
GRC;19340619;-;-;-;13.8;0.0;-
GRC;19340620;-;-;-;8.3;11.8;-
GRC;19340621;-;-;-;9.5;0.0;-
GRC;19340622;-;-;-;12.1;0.0;-
GRC;19340623;-;-;-;14.5;0.0;-
GRC;19340624;-;-;-;16.2;0.0;-
GRC;19340625;-;-;-;14.8;6.7;-
GRC;19340626;-;-;-;12.0;0.0;-
GRC;19340627;-;-;-;13.1;0.0;-
GRC;19340628;-;-;-;10.7;47.0;-
GRC;19340629;-;-;-;5.3;30.0;-
GRC;19340630;-;-;-;8.7;0.0;-
GRC;19340701;-;-;-;13.5;0.0;-
GRC;19340702;-;-;-;15.1;0.0;-
GRC;19340703;-;-;-;15.6;0.0;-
GRC;19340704;-;-;-;15.3;0.0;-
GRC;19340705;-;-;-;17.1;0.0;-
GRC;19340706;-;-;-;17.3;0.0;-
GRC;19340707;-;-;-;18.6;0.0;-
GRC;19340708;-;-;-;18.8;0.0;-
GRC;19340709;-;-;-;20.1;0.0;-
GRC;19340710;-;-;-;20.3;0.0;-
GRC;19340711;-;-;-;20.5;0.0;-
GRC;19340712;-;-;-;15.5;0.0;-
GRC;19340713;-;-;-;12.4;0.0;-
GRC;19340714;-;-;-;12.4;10.0;-
GRC;19340715;-;-;-;9.0;0.0;-
GRC;19340716;-;-;-;13.7;0.0;-
GRC;19340717;-;-;-;18.4;0.0;-
GRC;19340718;-;-;-;18.8;0.0;-
GRC;19340719;-;-;-;17.8;0.0;-
GRC;19340720;-;-;-;18.5;0.0;-
GRC;19340721;-;-;-;14.3;18.5;-
GRC;19340722;-;-;-;14.4;16.6;-
GRC;19340723;-;-;-;11.5;0.0;-
GRC;19340724;-;-;-;11.5;0.0;-
GRC;19340725;-;-;-;8.3;0.0;-
GRC;19340726;-;-;-;10.2;0.0;-
GRC;19340727;-;-;-;14.3;0.0;-
GRC;19340728;-;-;-;13.6;0.0;-
GRC;19340729;-;-;-;16.2;0.0;-
GRC;19340730;-;-;-;17.7;0.0;-
GRC;19340731;-;-;-;14.9;4.6;-
GRC;19340801;-;-;-;12.4;0.0;-
GRC;19340802;-;-;-;14.6;0.0;-
GRC;19340803;-;-;-;13.0;18.5;-
GRC;19340804;-;-;-;7.9;0.0;-
GRC;19340805;-;-;-;9.5;0.0;-
GRC;19340806;-;-;-;16.1;0.0;-
GRC;19340807;-;-;-;11.2;10.0;-
GRC;19340808;-;-;-;11.6;0.0;-
GRC;19340809;-;-;-;11.8;0.0;-
GRC;19340810;-;-;-;13.3;0.0;-
GRC;19340811;-;-;-;13.7;0.0;-
GRC;19340812;-;-;-;12.5;0.0;-
GRC;19340813;-;-;-;12.7;0.0;-
GRC;19340814;-;-;-;7.5;0.0;-
GRC;19340815;-;-;-;7.5;0.0;-
GRC;19340816;-;-;-;11.5;0.0;-
GRC;19340817;-;-;-;15.0;0.0;-
GRC;19340818;-;-;-;14.8;0.0;-
GRC;19340819;-;-;-;15.0;0.0;-
GRC;19340820;-;-;-;15.1;3.0;-
GRC;19340821;-;-;-;16.3;0.0;-
GRC;19340822;-;-;-;16.6;0.0;-
GRC;19340823;-;-;-;18.1;0.0;-
GRC;19340824;-;-;-;14.5;0.0;-
GRC;19340825;-;-;-;14.3;8.2;-
GRC;19340826;-;-;-;10.8;10.2;-
GRC;19340827;-;-;-;11.5;0.0;-
GRC;19340828;-;-;-;12.7;0.0;-
GRC;19340829;-;-;-;9.2;3.3;-
GRC;19340830;-;-;-;10.4;0.0;-
GRC;19340831;-;-;-;6.6;5.2;-
GRC;19340901;-;-;-;4.7;0.0;-
GRC;19340902;-;-;-;6.3;0.0;-
GRC;19340903;-;-;-;8.8;0.0;-
GRC;19340904;-;-;-;13.4;0.0;-
GRC;19340905;-;-;-;14.2;3.6;-
GRC;19340906;-;-;-;13.7;0.0;-
GRC;19340907;-;-;-;16.6;0.0;-
GRC;19340908;-;-;-;17.2;0.0;-
GRC;19340909;-;-;-;14.1;10.2;-
GRC;19340910;-;-;-;9.1;6.0;-
GRC;19340911;-;-;-;10.4;0.0;-
GRC;19340912;-;-;-;11.0;0.0;-
GRC;19340913;-;-;-;12.0;5.6;-
GRC;19340914;-;-;-;11.7;0.0;-
GRC;19340915;-;-;-;11.5;0.0;-
GRC;19340916;-;-;-;11.8;0.0;-
GRC;19340917;-;-;-;12.6;0.0;-
GRC;19340918;-;-;-;13.1;0.0;-
GRC;19340919;-;-;-;9.7;0.0;-
GRC;19340920;-;-;-;11.2;0.0;-
GRC;19340921;-;-;-;10.8;0.0;-
GRC;19340922;-;-;-;8.6;0.0;-
GRC;19340923;-;-;-;9.4;0.0;-
GRC;19340924;-;-;-;10.5;0.0;-
GRC;19340925;-;-;-;10.6;0.0;-
GRC;19340926;-;-;-;10.9;0.0;-
GRC;19340927;-;-;-;11.8;0.0;-
GRC;19340928;-;-;-;12.0;0.0;-
GRC;19340929;-;-;-;12.3;0.0;-
GRC;19340930;-;-;-;11.6;0.0;-
GRC;19341001;-;-;-;10.6;0.0;-
GRC;19341002;-;-;-;8.9;0.0;-
GRC;19341003;-;-;-;8.7;1.1;-
GRC;19341004;-;-;-;4.3;5.1;-
GRC;19341005;-;-;-;3.5;6.0;-
GRC;19341006;-;-;-;3.7;0.0;-
GRC;19341007;-;-;-;5.8;0.0;-
GRC;19341008;-;-;-;4.9;0.0;-
GRC;19341009;-;-;-;3.6;0.0;-
GRC;19341010;-;-;-;4.2;0.0;-
GRC;19341011;-;-;-;7.2;0.0;-
GRC;19341012;-;-;-;6.4;0.0;-
GRC;19341013;-;-;-;8.2;0.0;-
GRC;19341014;-;-;-;3.6;10.0;-
